CustomerID,InvoiceNo,InvoiceDate,Quantity,UnitPrice,TotalAmount
1928,57951,22-01-2023 13:00,1,88.99,88.99
1392,54690,22-01-2023 14:00,5,76.07,380.35
1810,54595,22-01-2023 15:00,4,99.26,397.04
1245,54559,22-01-2023 16:00,2,42.7,85.4
1175,57291,22-01-2023 17:00,9,44.52,400.68
1038,58160,22-01-2023 18:00,3,21.37,64.11
1476,50112,22-01-2023 19:00,8,16.01,128.08
1681,55131,22-01-2023 20:00,6,59.98,359.88
1758,53197,22-01-2023 21:00,5,39.61,198.05
1537,50139,22-01-2023 22:00,1,12.63,12.63
1866,51424,22-01-2023 23:00,4,89.26,357.04
1817,52949,23-01-2023 00:00,3,23.84,71.52
1920,53168,23-01-2023 01:00,1,76.12,76.12
1407,58708,23-01-2023 02:00,5,31.81,159.05
1524,56043,23-01-2023 03:00,6,82.23,493.38
1827,56989,23-01-2023 04:00,2,16.25,32.5
1505,57236,23-01-2023 05:00,3,76.83,230.49
1902,56261,23-01-2023 06:00,6,14.32,85.92
1824,50887,23-01-2023 07:00,4,47.46,189.84
1035,53104,23-01-2023 08:00,9,74.73,672.57
1684,50049,23-01-2023 09:00,5,21.46,107.3
1019,53951,23-01-2023 10:00,4,32.14,128.56
1320,53560,23-01-2023 11:00,2,87.15,174.3
1775,50018,23-01-2023 12:00,6,89.09,534.54
1511,54821,23-01-2023 13:00,2,9.27,18.54
1399,56340,23-01-2023 14:00,7,20.97,146.79
1653,58058,23-01-2023 15:00,3,16.16,48.48
1971,59665,23-01-2023 16:00,9,22.07,198.63
1882,52606,23-01-2023 17:00,5,97.17,485.85
1470,57846,23-01-2023 18:00,8,57.41,459.28
1142,58643,23-01-2023 19:00,6,49.47,296.82
1091,56432,23-01-2023 20:00,8,98.52,788.16
1353,53765,23-01-2023 21:00,3,57.91,173.73
1833,52438,23-01-2023 22:00,3,67.81,203.43
1799,59741,23-01-2023 23:00,5,36.61,183.05
1726,56358,24-01-2023 00:00,3,41.3,123.9
1958,58319,24-01-2023 01:00,8,61.47,491.76
1853,55941,24-01-2023 02:00,8,11.63,93.04
1050,57644,24-01-2023 03:00,2,29.31,58.62
1664,54855,24-01-2023 04:00,4,23.7,94.8
1697,56547,24-01-2023 05:00,1,6.51,6.51
1574,57196,24-01-2023 06:00,4,56.01,224.04
1189,55911,24-01-2023 07:00,4,58.3,233.2
1124,56481,24-01-2023 08:00,9,41.47,373.23
1149,52761,24-01-2023 09:00,3,30.53,91.59
1313,54456,24-01-2023 10:00,2,66.95,133.9
1569,59607,24-01-2023 11:00,9,17.79,160.11
1341,56361,24-01-2023 12:00,9,54.27,488.43
1304,55693,24-01-2023 13:00,1,77.97,77.97
1691,55788,24-01-2023 14:00,6,20.61,123.66
1681,50201,24-01-2023 15:00,8,76.56,612.48
1837,56160,24-01-2023 16:00,3,77.28,231.84
1782,50517,24-01-2023 17:00,9,10.69,96.21
1053,57737,24-01-2023 18:00,2,6.78,13.56
1443,59533,24-01-2023 19:00,6,97.52,585.12
1612,51988,24-01-2023 20:00,1,23.37,23.37
1992,53802,24-01-2023 21:00,7,83.1,581.7
1263,55808,24-01-2023 22:00,3,58.38,175.14
1052,57162,24-01-2023 23:00,7,30.12,210.84
1571,56241,25-01-2023 00:00,4,17.35,69.4
1619,58399,25-01-2023 01:00,9,52.18,469.62
1004,55633,25-01-2023 02:00,5,43.7,218.5
1102,55755,25-01-2023 03:00,3,71.39,214.17
1195,56309,25-01-2023 04:00,8,90.9,727.2
1773,54117,25-01-2023 05:00,6,81.5,489
1876,58345,25-01-2023 06:00,2,31.07,62.14
1991,51518,25-01-2023 07:00,3,88.5,265.5
1883,56163,25-01-2023 08:00,8,84.17,673.36
1349,52600,25-01-2023 09:00,7,93.27,652.89
1046,52195,25-01-2023 10:00,6,48.57,291.42
1866,53554,25-01-2023 11:00,1,78.01,78.01
1822,52849,25-01-2023 12:00,9,61.21,550.89
1935,51742,25-01-2023 13:00,3,34.5,103.5
1819,51306,25-01-2023 14:00,5,99.47,497.35
1655,53849,25-01-2023 15:00,7,8.64,60.48
1268,57519,25-01-2023 16:00,7,20.42,142.94
1369,54195,25-01-2023 17:00,3,89.79,269.37
1635,55178,25-01-2023 18:00,4,10.75,43
1105,52555,25-01-2023 19:00,7,89.25,624.75
1669,52305,25-01-2023 20:00,8,72.95,583.6
1658,57619,25-01-2023 21:00,2,8.48,16.96
1656,59280,25-01-2023 22:00,9,45.79,412.11
1119,52642,25-01-2023 23:00,7,76.67,536.69
1830,59369,26-01-2023 00:00,8,60.39,483.12
1786,56409,26-01-2023 01:00,6,93.91,563.46
1603,54757,26-01-2023 02:00,6,87.43,524.58
1057,52994,26-01-2023 03:00,9,36.6,329.4
1950,58751,26-01-2023 04:00,4,13.04,52.16
1345,51271,26-01-2023 05:00,5,94.7,473.5
1740,51813,26-01-2023 06:00,9,54.14,487.26
1473,58801,26-01-2023 07:00,1,12.07,12.07
1116,52461,26-01-2023 08:00,4,82.57,330.28
1829,54120,26-01-2023 09:00,7,87.51,612.57
1790,56124,26-01-2023 10:00,9,65.75,591.75
1126,58475,26-01-2023 11:00,6,47.51,285.06
1392,54396,26-01-2023 12:00,8,67.91,543.28
1907,59283,26-01-2023 13:00,9,72.13,649.17
1640,50816,26-01-2023 14:00,4,89.84,359.36
1057,57304,26-01-2023 15:00,1,95.81,95.81
1633,57331,26-01-2023 16:00,8,53.86,430.88
1512,50082,26-01-2023 17:00,2,80.86,161.72
1750,51920,26-01-2023 18:00,1,96.63,96.63
1801,57817,26-01-2023 19:00,7,19.37,135.59
1095,52093,26-01-2023 20:00,9,6.74,60.66
1637,57071,26-01-2023 21:00,9,87.55,787.95
1117,57967,26-01-2023 22:00,3,23.55,70.65
1559,58367,26-01-2023 23:00,6,9.04,54.24
1600,55285,27-01-2023 00:00,7,20.21,141.47
1487,54937,27-01-2023 01:00,9,41.49,373.41
1236,50369,27-01-2023 02:00,2,25.83,51.66
1884,51818,27-01-2023 03:00,8,34,272
1896,52101,27-01-2023 04:00,7,97.65,683.55
1271,53490,27-01-2023 05:00,4,71.92,287.68
1188,51779,27-01-2023 06:00,2,72.66,145.32
1998,57674,27-01-2023 07:00,8,14,112
1703,51364,27-01-2023 08:00,5,74.55,372.75
1446,57294,27-01-2023 09:00,6,75.24,451.44
1580,53676,27-01-2023 10:00,7,67.68,473.76
1789,52426,27-01-2023 11:00,1,26.7,26.7
1860,58264,27-01-2023 12:00,8,45.19,361.52
1246,58089,27-01-2023 13:00,4,85.4,341.6
1962,52962,27-01-2023 14:00,9,68.67,618.03
1075,50859,27-01-2023 15:00,1,74.61,74.61
1153,54138,27-01-2023 16:00,2,60.8,121.6
1655,52424,27-01-2023 17:00,6,47.71,286.26
1434,59256,27-01-2023 18:00,1,77.11,77.11
1996,54017,27-01-2023 19:00,4,11.45,45.8
1085,58560,27-01-2023 20:00,8,68.95,551.6
1696,58342,27-01-2023 21:00,5,99.73,498.65
1284,51134,27-01-2023 22:00,9,79.12,712.08
1973,55166,27-01-2023 23:00,6,32.6,195.6
1219,55119,28-01-2023 00:00,1,31.39,31.39
1068,55694,28-01-2023 01:00,6,68.39,410.34
1046,56136,28-01-2023 02:00,6,90.11,540.66
1093,55485,28-01-2023 03:00,6,59.91,359.46
1749,54164,28-01-2023 04:00,8,55.1,440.8
1957,52346,28-01-2023 05:00,6,20.24,121.44
1452,55039,28-01-2023 06:00,5,72.97,364.85
1203,54897,28-01-2023 07:00,2,71.72,143.44
1911,58252,28-01-2023 08:00,4,96.86,387.44
1217,55041,28-01-2023 09:00,5,33.52,167.6
1473,53901,28-01-2023 10:00,4,76.86,307.44
1431,51337,28-01-2023 11:00,2,46.24,92.48
1340,51184,28-01-2023 12:00,7,58.05,406.35
1550,54426,28-01-2023 13:00,2,82.56,165.12
1611,51551,28-01-2023 14:00,1,26.09,26.09
1288,51629,28-01-2023 15:00,5,37.57,187.85
1253,59519,28-01-2023 16:00,1,78.46,78.46
1733,51526,28-01-2023 17:00,1,59.19,59.19
1356,59865,28-01-2023 18:00,1,13.78,13.78
1022,51361,28-01-2023 19:00,6,45.87,275.22
1761,59765,28-01-2023 20:00,9,60.73,546.57
1521,54370,28-01-2023 21:00,1,91.4,91.4
1757,55283,28-01-2023 22:00,5,22.91,114.55
1836,57610,28-01-2023 23:00,9,81.57,734.13
1099,51993,29-01-2023 00:00,9,17.41,156.69
1801,50869,29-01-2023 01:00,1,28.01,28.01
1179,51014,29-01-2023 02:00,8,28.12,224.96
1222,50602,29-01-2023 03:00,1,88.36,88.36
1905,50690,29-01-2023 04:00,8,23.91,191.28
1761,58685,29-01-2023 05:00,1,79.76,79.76
1658,50489,29-01-2023 06:00,5,48.87,244.35
1441,56864,29-01-2023 07:00,8,99.91,799.28
1607,57240,29-01-2023 08:00,6,84.71,508.26
1768,57786,29-01-2023 09:00,9,75.27,677.43
1324,58024,29-01-2023 10:00,1,87.72,87.72
1515,50294,29-01-2023 11:00,9,65.23,587.07
1015,55488,29-01-2023 12:00,1,85.15,85.15
1791,54027,29-01-2023 13:00,3,29.81,89.43
1335,52912,29-01-2023 14:00,1,14.28,14.28
1758,59909,29-01-2023 15:00,3,63.51,190.53
1257,54744,29-01-2023 16:00,2,46.3,92.6
1496,51873,29-01-2023 17:00,2,45.51,91.02
1987,53258,29-01-2023 18:00,9,55.04,495.36
1895,52817,29-01-2023 19:00,8,39.33,314.64
1159,58636,29-01-2023 20:00,1,64.48,64.48
1474,53641,29-01-2023 21:00,4,7.9,31.6
1851,54458,29-01-2023 22:00,1,97.14,97.14
1663,55307,29-01-2023 23:00,1,92.85,92.85
1907,58933,30-01-2023 00:00,4,93.85,375.4
1689,52041,30-01-2023 01:00,2,39.68,79.36
1674,50679,30-01-2023 02:00,3,55.53,166.59
1379,55738,30-01-2023 03:00,9,95.64,860.76
1544,55668,30-01-2023 04:00,2,90.72,181.44
1928,59550,30-01-2023 05:00,4,80.07,320.28
1956,57697,30-01-2023 06:00,1,43.7,43.7
1690,58033,30-01-2023 07:00,2,58.61,117.22
1426,50062,30-01-2023 08:00,5,80.33,401.65
1612,57829,30-01-2023 09:00,1,30.94,30.94
1267,57352,30-01-2023 10:00,7,64.51,451.57
1834,56915,30-01-2023 11:00,4,83.65,334.6
1576,58326,30-01-2023 12:00,6,72.21,433.26
1416,53644,30-01-2023 13:00,8,50.55,404.4
1167,54970,30-01-2023 14:00,6,60.54,363.24
1841,58003,30-01-2023 15:00,2,98.92,197.84
1042,53278,30-01-2023 16:00,1,62.19,62.19
1555,57296,30-01-2023 17:00,8,79.63,637.04
1284,59014,30-01-2023 18:00,8,74.03,592.24
1396,53074,30-01-2023 19:00,9,71.64,644.76
1011,58312,30-01-2023 20:00,6,73.06,438.36
1606,57552,30-01-2023 21:00,1,48.17,48.17
1301,51637,30-01-2023 22:00,9,50.05,450.45
1897,55103,30-01-2023 23:00,3,49.45,148.35
1252,59116,31-01-2023 00:00,6,8.16,48.96
1498,50644,31-01-2023 01:00,9,27.9,251.1
1753,52032,31-01-2023 02:00,3,19.68,59.04
1034,52761,31-01-2023 03:00,5,89.21,446.05
1726,52068,31-01-2023 04:00,5,31.12,155.6
1848,50241,31-01-2023 05:00,7,18.15,127.05
1089,52668,31-01-2023 06:00,4,16.38,65.52
1775,50802,31-01-2023 07:00,4,71.5,286
1604,55059,31-01-2023 08:00,7,5.58,39.06
1921,50195,31-01-2023 09:00,9,49.77,447.93
1969,52187,31-01-2023 10:00,4,16.29,65.16
1601,52330,31-01-2023 11:00,4,85.72,342.88
1417,54841,31-01-2023 12:00,6,96.05,576.3
1114,53606,31-01-2023 13:00,6,96.08,576.48
1616,58468,31-01-2023 14:00,7,46.99,328.93
1902,50060,31-01-2023 15:00,1,66.23,66.23
1195,53927,31-01-2023 16:00,3,61.97,185.91
1825,56296,31-01-2023 17:00,9,38.25,344.25
1500,52591,31-01-2023 18:00,6,47.19,283.14
1625,58758,31-01-2023 19:00,6,11.11,66.66
1492,59763,31-01-2023 20:00,5,80.59,402.95
1074,56121,31-01-2023 21:00,3,27.88,83.64
1412,51200,31-01-2023 22:00,5,48.75,243.75
1375,52854,31-01-2023 23:00,1,50.66,50.66
1419,57024,01-02-2023 00:00,3,58.27,174.81
1728,59428,01-02-2023 01:00,4,82.7,330.8
1276,56972,01-02-2023 02:00,5,70.73,353.65
1760,50136,01-02-2023 03:00,9,67.99,611.91
1675,51029,01-02-2023 04:00,4,55.04,220.16
1393,52594,01-02-2023 05:00,3,14.12,42.36
1868,57206,01-02-2023 06:00,1,43.19,43.19
1456,50661,01-02-2023 07:00,6,95.95,575.7
1919,52472,01-02-2023 08:00,7,99.58,697.06
1191,50086,01-02-2023 09:00,8,74.4,595.2
1738,56219,01-02-2023 10:00,1,26.61,26.61
1688,58143,01-02-2023 11:00,4,14.68,58.72
1098,56968,01-02-2023 12:00,5,44.4,222
1547,52773,01-02-2023 13:00,2,86.37,172.74
1977,51700,01-02-2023 14:00,1,73.58,73.58
1998,52700,01-02-2023 15:00,8,88.97,711.76
1095,56815,01-02-2023 16:00,6,63.5,381
1663,51647,01-02-2023 17:00,5,17.38,86.9
1662,56038,01-02-2023 18:00,9,15.91,143.19
1189,55164,01-02-2023 19:00,2,9.56,19.12
1735,55520,01-02-2023 20:00,8,58.87,470.96
1036,53687,01-02-2023 21:00,9,28.07,252.63
1779,50596,01-02-2023 22:00,1,74.77,74.77
1368,54545,01-02-2023 23:00,7,70.19,491.33
1694,58676,02-02-2023 00:00,8,35.22,281.76
1524,58837,02-02-2023 01:00,3,21.8,65.4
1278,54757,02-02-2023 02:00,4,14.73,58.92
1216,54384,02-02-2023 03:00,3,75.04,225.12
1866,58912,02-02-2023 04:00,7,47.79,334.53
1872,54733,02-02-2023 05:00,9,35.74,321.66
1797,57081,02-02-2023 06:00,3,86.38,259.14
1272,58690,02-02-2023 07:00,6,61.39,368.34
1880,57117,02-02-2023 08:00,8,54.21,433.68
1061,54729,02-02-2023 09:00,6,75.62,453.72
1595,51673,02-02-2023 10:00,2,82.48,164.96
1879,58306,02-02-2023 11:00,7,70.18,491.26
1728,59928,02-02-2023 12:00,2,46.8,93.6
1341,57178,02-02-2023 13:00,2,41.03,82.06
1396,52294,02-02-2023 14:00,2,78.31,156.62
1698,53630,02-02-2023 15:00,1,54.2,54.2
1018,50146,02-02-2023 16:00,1,71.92,71.92
1176,53453,02-02-2023 17:00,7,89.59,627.13
1611,54507,02-02-2023 18:00,5,92.01,460.05
1395,55783,02-02-2023 19:00,3,31.38,94.14
1444,57751,02-02-2023 20:00,1,22.85,22.85
1232,55628,02-02-2023 21:00,6,29.82,178.92
1914,58328,02-02-2023 22:00,1,76.38,76.38
1075,53360,02-02-2023 23:00,9,40.16,361.44
1264,53005,03-02-2023 00:00,2,21.47,42.94
1454,53552,03-02-2023 01:00,1,14.35,14.35
1795,50018,03-02-2023 02:00,7,36.09,252.63
1717,52242,03-02-2023 03:00,6,17.93,107.58
1734,56318,03-02-2023 04:00,6,19.86,119.16
1383,55097,03-02-2023 05:00,5,69.97,349.85
1563,58640,03-02-2023 06:00,4,6.87,27.48
1850,51948,03-02-2023 07:00,4,16.17,64.68
1505,59137,03-02-2023 08:00,3,85.21,255.63
1366,55618,03-02-2023 09:00,8,85.27,682.16
1143,54236,03-02-2023 10:00,7,36.28,253.96
1884,56901,03-02-2023 11:00,9,13.36,120.24
1068,51920,03-02-2023 12:00,1,71.97,71.97
1098,54188,03-02-2023 13:00,7,39.21,274.47
1395,50238,03-02-2023 14:00,4,9.32,37.28
1024,50204,03-02-2023 15:00,7,19.99,139.93
1947,55552,03-02-2023 16:00,1,18.04,18.04
1890,54927,03-02-2023 17:00,5,60.97,304.85
1468,54390,03-02-2023 18:00,3,90.32,270.96
1483,52687,03-02-2023 19:00,5,80.34,401.7
1564,54951,03-02-2023 20:00,4,56.92,227.68
1150,56160,03-02-2023 21:00,2,45.1,90.2
1143,55388,03-02-2023 22:00,4,63.77,255.08
1568,59540,03-02-2023 23:00,3,47.16,141.48
1038,55126,04-02-2023 00:00,1,28.38,28.38
1108,50816,04-02-2023 01:00,8,69.52,556.16
1692,59012,04-02-2023 02:00,5,87.96,439.8
1041,50192,04-02-2023 03:00,4,40.42,161.68
1185,51776,04-02-2023 04:00,5,84.95,424.75
1934,53645,04-02-2023 05:00,4,45.95,183.8
1397,56314,04-02-2023 06:00,3,43.13,129.39
1222,58442,04-02-2023 07:00,5,7.69,38.45
1633,51788,04-02-2023 08:00,4,71.05,284.2
1132,57374,04-02-2023 09:00,1,81.71,81.71
1162,53700,04-02-2023 10:00,3,68.04,204.12
1214,59359,04-02-2023 11:00,8,19.38,155.04
1732,53893,04-02-2023 12:00,7,14.81,103.67
1234,56811,04-02-2023 13:00,2,59.42,118.84
1842,59288,04-02-2023 14:00,1,43.14,43.14
1657,52679,04-02-2023 15:00,3,45.76,137.28
1750,53904,04-02-2023 16:00,5,96.94,484.7
1587,57260,04-02-2023 17:00,1,73.77,73.77
1008,50504,04-02-2023 18:00,3,44.12,132.36
1073,59813,04-02-2023 19:00,3,6.81,20.43
1953,59579,04-02-2023 20:00,5,8.24,41.2
1491,56773,04-02-2023 21:00,3,70.06,210.18
1912,53816,04-02-2023 22:00,9,84.59,761.31
1252,50717,04-02-2023 23:00,1,72.23,72.23
1229,54434,05-02-2023 00:00,4,43.56,174.24
1518,50658,05-02-2023 01:00,4,7.96,31.84
1173,55057,05-02-2023 02:00,1,96.9,96.9
1652,54008,05-02-2023 03:00,2,98.7,197.4
1167,54994,05-02-2023 04:00,1,57.19,57.19
1169,54234,05-02-2023 05:00,6,11.71,70.26
1392,53764,05-02-2023 06:00,3,56.39,169.17
1945,54637,05-02-2023 07:00,7,89.77,628.39
1794,52104,05-02-2023 08:00,5,69.6,348
1633,59447,05-02-2023 09:00,9,73.4,660.6
1193,56801,05-02-2023 10:00,7,13.07,91.49
1516,58575,05-02-2023 11:00,4,15.12,60.48
1028,52607,05-02-2023 12:00,5,17.1,85.5
1164,58385,05-02-2023 13:00,5,90.92,454.6
1421,53719,05-02-2023 14:00,5,54.96,274.8
1338,52581,05-02-2023 15:00,9,80.2,721.8
1647,52565,05-02-2023 16:00,3,15.95,47.85
1495,52763,05-02-2023 17:00,6,93.13,558.78
1364,56328,05-02-2023 18:00,8,83.01,664.08
1832,55991,05-02-2023 19:00,9,26.35,237.15
1341,53406,05-02-2023 20:00,7,88.05,616.35
1499,58923,05-02-2023 21:00,3,30.03,90.09
1656,54780,05-02-2023 22:00,1,24.51,24.51
1510,54177,05-02-2023 23:00,4,30.1,120.4
1326,56476,06-02-2023 00:00,6,91.45,548.7
1216,52604,06-02-2023 01:00,3,91.98,275.94
1300,58181,06-02-2023 02:00,1,36.25,36.25
1131,52382,06-02-2023 03:00,6,72.02,432.12
1803,50531,06-02-2023 04:00,1,69.2,69.2
1069,56079,06-02-2023 05:00,9,81.62,734.58
1251,50634,06-02-2023 06:00,1,33.17,33.17
1414,59961,06-02-2023 07:00,6,53.46,320.76
1786,50002,06-02-2023 08:00,1,68.43,68.43
1444,58397,06-02-2023 09:00,7,7.49,52.43
1875,55951,06-02-2023 10:00,3,40.79,122.37
1181,55626,06-02-2023 11:00,6,71.11,426.66
1166,57739,06-02-2023 12:00,7,29,203
1090,56003,06-02-2023 13:00,1,95.98,95.98
1713,52890,06-02-2023 14:00,1,7.87,7.87
1857,56239,06-02-2023 15:00,5,96.02,480.1
1530,58026,06-02-2023 16:00,6,25.59,153.54
1038,53306,06-02-2023 17:00,9,9.64,86.76
1125,50897,06-02-2023 18:00,1,32.79,32.79
1450,59277,06-02-2023 19:00,4,79.7,318.8
1172,59471,06-02-2023 20:00,8,76.48,611.84
1652,50670,06-02-2023 21:00,9,24.84,223.56
1753,57291,06-02-2023 22:00,3,23.7,71.1
1219,51505,06-02-2023 23:00,2,66.05,132.1
1637,56460,07-02-2023 00:00,4,48.52,194.08
1057,55167,07-02-2023 01:00,2,80.27,160.54
1659,55255,07-02-2023 02:00,1,7.29,7.29
1475,50249,07-02-2023 03:00,3,62.99,188.97
1455,56457,07-02-2023 04:00,7,74.41,520.87
1828,51892,07-02-2023 05:00,1,99.37,99.37
1894,53439,07-02-2023 06:00,2,69.48,138.96
1360,52854,07-02-2023 07:00,1,27.03,27.03
1934,59695,07-02-2023 08:00,8,15.28,122.24
1000,53792,07-02-2023 09:00,5,65.89,329.45
1386,55330,07-02-2023 10:00,8,54.7,437.6
1972,57871,07-02-2023 11:00,3,90.42,271.26
1347,58235,07-02-2023 12:00,7,74.03,518.21
1189,53612,07-02-2023 13:00,8,53.43,427.44
1504,52618,07-02-2023 14:00,6,43.34,260.04
1190,54678,07-02-2023 15:00,7,43.42,303.94
1507,53163,07-02-2023 16:00,2,26.5,53
1368,59480,07-02-2023 17:00,8,6.65,53.2
1408,52942,07-02-2023 18:00,5,59.62,298.1
1823,58411,07-02-2023 19:00,7,25.18,176.26
1928,51925,07-02-2023 20:00,1,24.79,24.79
1933,52972,07-02-2023 21:00,5,16.91,84.55
1116,50990,07-02-2023 22:00,1,23.01,23.01
1133,51812,07-02-2023 23:00,8,8.02,64.16
1057,58995,08-02-2023 00:00,4,69.05,276.2
1555,50489,08-02-2023 01:00,4,43.13,172.52
1684,55876,08-02-2023 02:00,2,58.34,116.68
1671,59685,08-02-2023 03:00,5,65.51,327.55
1172,53645,08-02-2023 04:00,1,97.39,97.39
1828,57081,08-02-2023 05:00,9,11.49,103.41
1814,52891,08-02-2023 06:00,5,44.7,223.5
1148,59897,08-02-2023 07:00,6,28.36,170.16
1079,53516,08-02-2023 08:00,2,50.29,100.58
1885,53340,08-02-2023 09:00,1,92.44,92.44
1212,56410,08-02-2023 10:00,4,73.78,295.12
1202,50053,08-02-2023 11:00,7,67.89,475.23
1763,52575,08-02-2023 12:00,6,46.92,281.52
1228,50615,08-02-2023 13:00,1,68.76,68.76
1675,55944,08-02-2023 14:00,1,8.08,8.08
1226,57404,08-02-2023 15:00,8,60.69,485.52
1658,50954,08-02-2023 16:00,4,57.61,230.44
1531,51629,08-02-2023 17:00,5,37.93,189.65
1440,56859,08-02-2023 18:00,7,24.14,168.98
1401,58841,08-02-2023 19:00,8,81.72,653.76
1046,53278,08-02-2023 20:00,7,10.12,70.84
1232,55455,08-02-2023 21:00,2,11.62,23.24
1304,53801,08-02-2023 22:00,4,46.85,187.4
1525,52561,08-02-2023 23:00,1,28.99,28.99
1142,56539,09-02-2023 00:00,9,75.82,682.38
1414,50370,09-02-2023 01:00,3,65.25,195.75
1512,50857,09-02-2023 02:00,3,78.39,235.17
1372,54886,09-02-2023 03:00,9,35.84,322.56
1565,57485,09-02-2023 04:00,3,75.35,226.05
1885,50383,09-02-2023 05:00,8,86.92,695.36
1258,54334,09-02-2023 06:00,2,37.8,75.6
1655,54290,09-02-2023 07:00,3,37.29,111.87
1470,52725,09-02-2023 08:00,2,90.5,181
1952,56204,09-02-2023 09:00,1,9.73,9.73
1970,56111,09-02-2023 10:00,2,38.27,76.54
1011,54251,09-02-2023 11:00,8,16.27,130.16
1329,50922,09-02-2023 12:00,9,7.75,69.75
1735,52915,09-02-2023 13:00,2,15.72,31.44
1783,57957,09-02-2023 14:00,7,45.97,321.79
1967,53046,09-02-2023 15:00,5,70.26,351.3
1357,59166,09-02-2023 16:00,3,32.48,97.44
1971,51230,09-02-2023 17:00,9,85.72,771.48
1407,57647,09-02-2023 18:00,6,46.57,279.42
1667,54933,09-02-2023 19:00,1,96.98,96.98
1372,59555,09-02-2023 20:00,5,95.64,478.2
1007,53940,09-02-2023 21:00,7,78.46,549.22
1121,56483,09-02-2023 22:00,4,93.58,374.32
1347,50203,09-02-2023 23:00,8,72.17,577.36
1675,50160,10-02-2023 00:00,5,90.08,450.4
1089,58960,10-02-2023 01:00,9,27.47,247.23
1647,53748,10-02-2023 02:00,9,37.81,340.29
1697,56718,10-02-2023 03:00,9,76.53,688.77
1315,52581,10-02-2023 04:00,1,45.33,45.33
1177,51093,10-02-2023 05:00,2,84.55,169.1
1539,54500,10-02-2023 06:00,3,88.38,265.14
1731,58799,10-02-2023 07:00,4,33.47,133.88
1868,55710,10-02-2023 08:00,9,83.23,749.07
1040,59732,10-02-2023 09:00,6,19.66,117.96
1739,52875,10-02-2023 10:00,1,36.75,36.75
1703,53191,10-02-2023 11:00,9,54.21,487.89
1922,51837,10-02-2023 12:00,6,26.51,159.06
1501,50689,10-02-2023 13:00,4,60.03,240.12
1958,53759,10-02-2023 14:00,4,59.98,239.92
1144,52103,10-02-2023 15:00,3,24.66,73.98
1200,50365,10-02-2023 16:00,7,80.59,564.13
1928,58092,10-02-2023 17:00,3,65.01,195.03
1723,54172,10-02-2023 18:00,2,35.19,70.38
1460,56033,10-02-2023 19:00,8,27.06,216.48
1731,52378,10-02-2023 20:00,4,88.48,353.92
1751,51205,10-02-2023 21:00,8,84.4,675.2
1924,54988,10-02-2023 22:00,1,26.83,26.83
1908,55669,10-02-2023 23:00,5,8.38,41.9
1557,52735,11-02-2023 00:00,9,81.43,732.87
1546,59867,11-02-2023 01:00,1,63.47,63.47
1252,58490,11-02-2023 02:00,4,14.58,58.32
1389,50956,11-02-2023 03:00,6,60.8,364.8
1593,59306,11-02-2023 04:00,8,47.96,383.68
1882,56623,11-02-2023 05:00,3,78.58,235.74
1255,51474,11-02-2023 06:00,5,24.86,124.3
1708,54460,11-02-2023 07:00,7,48.05,336.35
1814,57002,11-02-2023 08:00,1,19.84,19.84
1920,56396,11-02-2023 09:00,7,95.97,671.79
1449,52828,11-02-2023 10:00,8,78.98,631.84
1009,52850,11-02-2023 11:00,8,74.99,599.92
1823,52964,11-02-2023 12:00,9,70.57,635.13
1797,54594,11-02-2023 13:00,6,45.22,271.32
1241,59141,11-02-2023 14:00,6,92.71,556.26
1250,56644,11-02-2023 15:00,2,11.93,23.86
1876,52850,11-02-2023 16:00,3,81.31,243.93
1004,50165,11-02-2023 17:00,4,25.45,101.8
1118,50919,11-02-2023 18:00,4,35.78,143.12
1800,58305,11-02-2023 19:00,8,54.35,434.8
1373,53504,11-02-2023 20:00,1,79.35,79.35
1064,50991,11-02-2023 21:00,4,84.66,338.64
1145,56047,11-02-2023 22:00,4,60.45,241.8
1223,53839,11-02-2023 23:00,1,43.29,43.29
1238,51258,12-02-2023 00:00,3,94.92,284.76
1176,57609,12-02-2023 01:00,5,28.42,142.1
1778,58706,12-02-2023 02:00,6,81.29,487.74
1852,54804,12-02-2023 03:00,9,63.14,568.26
1281,50067,12-02-2023 04:00,9,40.81,367.29
1062,59788,12-02-2023 05:00,9,5.13,46.17
1216,55660,12-02-2023 06:00,1,47.43,47.43
1853,54478,12-02-2023 07:00,9,31.29,281.61
1826,58210,12-02-2023 08:00,8,14.91,119.28
1794,53521,12-02-2023 09:00,2,12.14,24.28
1688,50572,12-02-2023 10:00,1,38.02,38.02
1460,57082,12-02-2023 11:00,1,63.4,63.4
1928,57832,12-02-2023 12:00,6,84.56,507.36
1609,55395,12-02-2023 13:00,9,22.44,201.96
1104,52258,12-02-2023 14:00,7,45.34,317.38
1098,56039,12-02-2023 15:00,5,42.24,211.2
1510,50650,12-02-2023 16:00,2,53.77,107.54
1384,55741,12-02-2023 17:00,1,81.91,81.91
1404,56838,12-02-2023 18:00,2,57.6,115.2
1822,52587,12-02-2023 19:00,1,85.43,85.43
1517,57876,12-02-2023 20:00,3,54.26,162.78
1475,53262,12-02-2023 21:00,6,62.37,374.22
1976,51338,12-02-2023 22:00,8,46.55,372.4
1708,54996,12-02-2023 23:00,3,83.19,249.57
1862,55780,13-02-2023 00:00,9,92.76,834.84
1644,52827,13-02-2023 01:00,5,65.72,328.6
1869,55232,13-02-2023 02:00,7,82.97,580.79
